2020-06-23T07:43:28.747Z  	Data Saved on retry 3
2020-06-23T07:43:28.748Z  	Data Saved on retry 3
2020-06-23T07:43:28.748Z  	Data 4
2020-06-23T07:43:28.750Z  	Data Saved on retry 4
2020-06-23T07:43:28.750Z  	Data 6
2020-06-23T07:43:28.752Z  	Data Saved on retry 6
2020-06-23T07:43:28.994Z  	Mqtt broker connected
2020-06-23T07:44:18.649Z  	Listening for messages
2020-06-23T07:45:08.649Z  	Listening for messages
2020-06-23T07:45:58.648Z  	Listening for messages
2020-06-23T07:46:48.650Z  	Listening for messages
2020-06-23T07:47:38.650Z  	Listening for messages
2020-06-23T07:48:28.649Z  	Listening for messages
2020-06-23T07:49:07.082Z  	SIGINT signal received.
2020-06-23T07:49:07.093Z  	Mongoose connection disconnected
2020-06-23T07:49:10.804Z  	Database has been connected
2020-06-23T07:49:10.809Z  	Listening for messages
2020-06-23T07:49:10.810Z  	Data 1
2020-06-23T07:49:10.825Z  	Listening for messages
2020-06-23T07:49:10.829Z  	Listening for messages
2020-06-23T07:49:10.829Z  	Data 1
2020-06-23T07:49:10.838Z  	Data Saved on retry 1
2020-06-23T07:49:10.838Z  	Data 2
2020-06-23T07:49:10.841Z  	Data Saved on retry 2
2020-06-23T07:49:10.841Z  	Data 2
2020-06-23T07:49:10.843Z  	Data Saved on retry 2
2020-06-23T07:49:10.844Z  	Data 4
2020-06-23T07:49:10.846Z  	Listening for messages
2020-06-23T07:49:10.851Z  	Data Saved on retry 4
2020-06-23T07:49:10.851Z  	Data 3
2020-06-23T07:49:10.853Z  	Data Saved on retry 3
2020-06-23T07:49:10.854Z  	Data Saved on retry 3
2020-06-23T07:49:10.854Z  	Data 4
2020-06-23T07:49:10.855Z  	Data Saved on retry 4
2020-06-23T07:49:10.855Z  	Data 6
2020-06-23T07:49:10.858Z  	Data Saved on retry 6
2020-06-23T07:49:11.080Z  	Mqtt broker connected
2020-06-23T07:49:45.461Z  	SIGINT signal received.
2020-06-23T07:49:45.467Z  	Mongoose connection disconnected
2020-06-23T07:49:49.087Z  	Database has been connected
2020-06-23T07:49:49.093Z  	Listening for messages
2020-06-23T07:49:49.093Z  	Data 1
2020-06-23T07:49:49.107Z  	Listening for messages
2020-06-23T07:49:49.111Z  	Listening for messages
2020-06-23T07:49:49.111Z  	Data 1
2020-06-23T07:49:49.118Z  	Data Saved on retry 1
2020-06-23T07:49:49.118Z  	Data 2
